[ALERT] Time: 1745660114718 | Sensor: 1 | Type: Upper Threshold Crossed | Temp: 84.4316 C
[ALERT] Time: 1745660115986 | Sensor: 9 | Type: Isolated High Spike | Temp: 44.3851 C [NOTE] Neighbouring Sensors 8 and 10 are normal. 
[WARNING] Time: 1745660115986 | Sensor: 3 | Type: Cold Spot Detected | Temp: 43.5543
[ALERT] Time: 1745660115986 | Sensor: 4 | Type: Isolated Low Spike | Temp: 40.1883 C [NOTE] Neighbouring Sensors 3 and 5 are normal.
[WARNING] Time: 1745660115986 | Sensor: 1 | Type: Cold Spot Detected | Temp: 40.4572
[WARNING] Time: 1745660115986 | Sensor: 7 | Type: Cold Spot Detected | Temp: 42.349
[ALERT] Time: 1745660115986 | Sensor: 10 | Type: Isolated Low Spike | Temp: 40.167 C [NOTE] Neighbouring Sensors 9 and 11 are normal.
[WARNING] Time: 1745660116101 | Sensor: 12 | Type: Cold Spot Detected | Temp: 42.1073
[ALERT] Time: 1745660116101 | Sensor: 9 | Type: Isolated High Spike | Temp: 44.5897 C [NOTE] Neighbouring Sensors 8 and 10 are normal. 
[WARNING] Time: 1745660116101 | Sensor: 1 | Type: Cold Spot Detected | Temp: 40.5347
[WARNING] Time: 1745660116101 | Sensor: 13 | Type: Cold Spot Detected | Temp: 43.5337
[ALERT] Time: 1745660116101 | Sensor: 13 | Type: Isolated High Spike | Temp: 43.5337 C [NOTE] Neighbouring Sensors 12 and 14 are normal. 
[WARNING] Time: 1745660115986 | Sensor: 2 | Type: Cold Spot Detected | Temp: 41.7682
[ALERT] Time: 1745660116101 | Sensor: 8 | Type: Isolated High Spike | Temp: 43.4945 C [NOTE] Neighbouring Sensors 7 and 9 are normal. 
[WARNING] Time: 1745660116101 | Sensor: 2 | Type: Cold Spot Detected | Temp: 42.2494
[ALERT] Time: 1745660115986 | Sensor: 7 | Type: Isolated Low Spike | Temp: 42.349 C [NOTE] Neighbouring Sensors 6 and 8 are normal.
[ALERT] Time: 1745660116101 | Sensor: 12 | Type: Isolated Low Spike | Temp: 42.1073 C [NOTE] Neighbouring Sensors 11 and 13 are normal.
[ALERT] Time: 1745660116101 | Sensor: 6 | Type: Isolated High Spike | Temp: 44.5833 C [NOTE] Neighbouring Sensors 5 and 7 are normal. 
[WARNING] Time: 1745660116101 | Sensor: 14 | Type: Cold Spot Detected | Temp: 43.3031
[ALERT] Time: 1745660116101 | Sensor: 7 | Type: Isolated Low Spike | Temp: 41.1988 C [NOTE] Neighbouring Sensors 6 and 8 are normal.
[WARNING] Time: 1745660116101 | Sensor: 7 | Type: Cold Spot Detected | Temp: 41.1988
[WARNING] Time: 1745660115986 | Sensor: 15 | Type: Cold Spot Detected | Temp: 43.5399
[ALERT] Time: 1745660116205 | Sensor: 8 | Type: Isolated High Spike | Temp: 43.6192 C [NOTE] Neighbouring Sensors 7 and 9 are normal. 
[ALERT] Time: 1745660116205 | Sensor: 11 | Type: Isolated High Spike | Temp: 43.424 C [NOTE] Neighbouring Sensors 10 and 12 are normal. 
[ALERT] Time: 1745660116101 | Sensor: 14 | Type: Isolated High Spike | Temp: 43.3031 C [NOTE] Neighbouring Sensors 13 and 15 are normal. 
[ALERT] Time: 1745660116101 | Sensor: 3 | Type: Isolated High Spike | Temp: 44.0655 C [NOTE] Neighbouring Sensors 2 and 4 are normal. 
[WARNING] Time: 1745660116205 | Sensor: 13 | Type: Cold Spot Detected | Temp: 42.0677
[ALERT] Time: 1745660116205 | Sensor: 5 | Type: Isolated Low Spike | Temp: 41.4928 C [NOTE] Neighbouring Sensors 4 and 6 are normal.
[WARNING] Time: 1745660116205 | Sensor: 5 | Type: Cold Spot Detected | Temp: 41.4928
[ALERT] Time: 1745660116205 | Sensor: 10 | Type: Isolated Low Spike | Temp: 41.447 C [NOTE] Neighbouring Sensors 9 and 11 are normal.
[WARNING] Time: 1745660116205 | Sensor: 10 | Type: Cold Spot Detected | Temp: 41.447
[ALERT] Time: 1745660116205 | Sensor: 12 | Type: Isolated Low Spike | Temp: 40.5083 C [NOTE] Neighbouring Sensors 11 and 13 are normal.
[WARNING] Time: 1745660116205 | Sensor: 12 | Type: Cold Spot Detected | Temp: 40.5083
[ALERT] Time: 1745660116205 | Sensor: 7 | Type: Isolated High Spike | Temp: 43.3618 C [NOTE] Neighbouring Sensors 6 and 8 are normal. 
[WARNING] Time: 1745660116205 | Sensor: 4 | Type: Cold Spot Detected | Temp: 42.708
[ALERT] Time: 1745660116205 | Sensor: 7 | Type: Isolated Low Spike | Temp: 43.3618 C [NOTE] Neighbouring Sensors 6 and 8 are normal.
[WARNING] Time: 1745660116205 | Sensor: 14 | Type: Cold Spot Detected | Temp: 42.1997
[WARNING] Time: 1745660116205 | Sensor: 7 | Type: Cold Spot Detected | Temp: 43.3618
[ALERT] Time: 1745660116205 | Sensor: 2 | Type: Isolated High Spike | Temp: 42.8877 C [NOTE] Neighbouring Sensors 1 and 3 are normal. 
[WARNING] Time: 1745660116205 | Sensor: 15 | Type: Cold Spot Detected | Temp: 40.8308
[ALERT] Time: 1745660116205 | Sensor: 6 | Type: Isolated High Spike | Temp: 42.9613 C [NOTE] Neighbouring Sensors 5 and 7 are normal. 
[ALERT] Time: 1745660116205 | Sensor: 4 | Type: Isolated High Spike | Temp: 42.708 C [NOTE] Neighbouring Sensors 3 and 5 are normal. 
[WARNING] Time: 1745660116205 | Sensor: 3 | Type: Cold Spot Detected | Temp: 40.5317
[CRITICAL] Time: 1745660116205 | Sensors: 5, 6, 7 | Type: Clustered Low Spike | Avg Temp: 41 C
[WARNING] Time: 1745660116316 | Sensor: 6 | Type: Cold Spot Detected | Temp: 41.9206
[ALERT] Time: 1745660116316 | Sensor: 14 | Type: Isolated High Spike | Temp: 44.9034 C [NOTE] Neighbouring Sensors 13 and 15 are normal. 
[ALERT] Time: 1745660116316 | Sensor: 7 | Type: Isolated Low Spike | Temp: 14.3882 C [NOTE] Neighbouring Sensors 6 and 8 are normal.
[WARNING] Time: 1745660116316 | Sensor: 7 | Type: Cold Spot Detected | Temp: 14.3882
[WARNING] Time: 1745660116316 | Sensor: 3 | Type: Cold Spot Detected | Temp: 41.9206
[ALERT] Time: 1745660116205 | Sensor: 13 | Type: Isolated High Spike | Temp: 42.0677 C [NOTE] Neighbouring Sensors 12 and 14 are normal. 
[ALERT] Time: 1745660116316 | Sensor: 5 | Type: Isolated High Spike | Temp: 44.4188 C [NOTE] Neighbouring Sensors 4 and 6 are normal. 
[WARNING] Time: 1745660116316 | Sensor: 11 | Type: Cold Spot Detected | Temp: 15.054
[ALERT] Time: 1745660116316 | Sensor: 7 | Type: Lower Threshold Crossed | Temp: 14.3882 C
[ALERT] Time: 1745660116316 | Sensor: 12 | Type: Upper Threshold Crossed | Temp: 79.6753 C
[ALERT] Time: 1745660116316 | Sensor: 11 | Type: Isolated Low Spike | Temp: 15.054 C [NOTE] Neighbouring Sensors 10 and 12 are normal.
[ALERT] Time: 1745660116316 | Sensor: 12 | Type: Isolated High Spike | Temp: 79.6753 C [NOTE] Neighbouring Sensors 11 and 13 are normal. 
[ALERT] Time: 1745660116316 | Sensor: 2 | Type: Isolated High Spike | Temp: 44.2155 C [NOTE] Neighbouring Sensors 1 and 3 are normal. 
[ALERT] Time: 1745660116316 | Sensor: 3 | Type: Isolated Low Spike | Temp: 41.9206 C [NOTE] Neighbouring Sensors 2 and 4 are normal.
[WARNING] Time: 1745660116316 | Sensor: 13 | Type: Cold Spot Detected | Temp: 10.1233
[WARNING] Time: 1745660116316 | Sensor: 1 | Type: Cold Spot Detected | Temp: 43.5189
[ALERT] Time: 1745660116316 | Sensor: 9 | Type: Upper Threshold Crossed | Temp: 78.5953 C
[ALERT] Time: 1745660116316 | Sensor: 9 | Type: Isolated High Spike | Temp: 78.5953 C [NOTE] Neighbouring Sensors 8 and 10 are normal. 
[ALERT] Time: 1745660116316 | Sensor: 4 | Type: Isolated High Spike | Temp: 75.4018 C [NOTE] Neighbouring Sensors 3 and 5 are normal. 
[ALERT] Time: 1745660116316 | Sensor: 8 | Type: Isolated High Spike | Temp: 75.3429 C [NOTE] Neighbouring Sensors 7 and 9 are normal. 
[ALERT] Time: 1745660116316 | Sensor: 8 | Type: Upper Threshold Crossed | Temp: 75.3429 C
[ALERT] Time: 1745660116421 | Sensor: 9 | Type: Isolated High Spike | Temp: 44.6003 C [NOTE] Neighbouring Sensors 8 and 10 are normal. 
[WARNING] Time: 1745660116421 | Sensor: 13 | Type: Cold Spot Detected | Temp: 42.6583
[ALERT] Time: 1745660116316 | Sensor: 5 | Type: Isolated Low Spike | Temp: 44.4188 C [NOTE] Neighbouring Sensors 4 and 6 are normal.
[WARNING] Time: 1745660116316 | Sensor: 5 | Type: Cold Spot Detected | Temp: 44.4188
[WARNING] Time: 1745660116421 | Sensor: 1 | Type: Cold Spot Detected | Temp: 42.9841
[ALERT] Time: 1745660116421 | Sensor: 12 | Type: Isolated High Spike | Temp: 42.9351 C [NOTE] Neighbouring Sensors 11 and 13 are normal. 
[WARNING] Time: 1745660116421 | Sensor: 8 | Type: Cold Spot Detected | Temp: 40.3179
[ALERT] Time: 1745660116421 | Sensor: 10 | Type: Isolated High Spike | Temp: 43.5478 C [NOTE] Neighbouring Sensors 9 and 11 are normal. 
[WARNING] Time: 1745660116421 | Sensor: 7 | Type: Cold Spot Detected | Temp: 40.2105
[ALERT] Time: 1745660116421 | Sensor: 14 | Type: Isolated High Spike | Temp: 43.2807 C [NOTE] Neighbouring Sensors 13 and 15 are normal. 
[WARNING] Time: 1745660116421 | Sensor: 2 | Type: Cold Spot Detected | Temp: 42.435
[CRITICAL] Time: 1745660116421 | Sensors: 6, 7, 8 | Type: Clustered Low Spike | Avg Temp: 40 C
[WARNING] Time: 1745660116421 | Sensor: 6 | Type: Cold Spot Detected | Temp: 42.4762
[ALERT] Time: 1745660116421 | Sensor: 5 | Type: Isolated High Spike | Temp: 43.2094 C [NOTE] Neighbouring Sensors 4 and 6 are normal. 
[WARNING] Time: 1745660116421 | Sensor: 3 | Type: Cold Spot Detected | Temp: 42.34
[ALERT] Time: 1745660116421 | Sensor: 13 | Type: Isolated High Spike | Temp: 42.6583 C [NOTE] Neighbouring Sensors 12 and 14 are normal. 
[ALERT] Time: 1745660116523 | Sensor: 3 | Type: Isolated High Spike | Temp: 44.6127 C [NOTE] Neighbouring Sensors 2 and 4 are normal. 
[WARNING] Time: 1745660116523 | Sensor: 15 | Type: Cold Spot Detected | Temp: 40.6167
[ALERT] Time: 1745660116523 | Sensor: 5 | Type: Isolated High Spike | Temp: 44.3217 C [NOTE] Neighbouring Sensors 4 and 6 are normal. 
[WARNING] Time: 1745660116523 | Sensor: 8 | Type: Cold Spot Detected | Temp: 42.2001
[ALERT] Time: 1745660116421 | Sensor: 12 | Type: Isolated Low Spike | Temp: 42.9351 C [NOTE] Neighbouring Sensors 11 and 13 are normal.
[WARNING] Time: 1745660116421 | Sensor: 12 | Type: Cold Spot Detected | Temp: 42.9351
[ALERT] Time: 1745660116523 | Sensor: 6 | Type: Isolated Low Spike | Temp: 42.2983 C [NOTE] Neighbouring Sensors 5 and 7 are normal.
[ALERT] Time: 1745660116523 | Sensor: 8 | Type: Isolated Low Spike | Temp: 42.2001 C [NOTE] Neighbouring Sensors 7 and 9 are normal.
[WARNING] Time: 1745660116523 | Sensor: 6 | Type: Cold Spot Detected | Temp: 42.2983
[CRITICAL] Time: 1745660116421 | Sensors: 6, 7, 8 | Type: Clustered Low Spike | Avg Temp: 42 C
[ALERT] Time: 1745660116523 | Sensor: 2 | Type: Isolated High Spike | Temp: 43.4548 C [NOTE] Neighbouring Sensors 1 and 3 are normal. 
[WARNING] Time: 1745660116523 | Sensor: 7 | Type: Cold Spot Detected | Temp: 42.5673
[WARNING] Time: 1745660116523 | Sensor: 2 | Type: Cold Spot Detected | Temp: 43.4548
[WARNING] Time: 1745660116523 | Sensor: 1 | Type: Cold Spot Detected | Temp: 40.7558
[ALERT] Time: 1745660116523 | Sensor: 10 | Type: Isolated High Spike | Temp: 42.9282 C [NOTE] Neighbouring Sensors 9 and 11 are normal. 
[ALERT] Time: 1745660116523 | Sensor: 12 | Type: Isolated High Spike | Temp: 44.0348 C [NOTE] Neighbouring Sensors 11 and 13 are normal. 
[ALERT] Time: 1745660116523 | Sensor: 9 | Type: Isolated High Spike | Temp: 43.9036 C [NOTE] Neighbouring Sensors 8 and 10 are normal. 
[ALERT] Time: 1745660116632 | Sensor: 9 | Type: Isolated High Spike | Temp: 43.0089 C [NOTE] Neighbouring Sensors 8 and 10 are normal. 
[ALERT] Time: 1745660116632 | Sensor: 9 | Type: Isolated Low Spike | Temp: 43.0089 C [NOTE] Neighbouring Sensors 8 and 10 are normal.
[ALERT] Time: 1745660116632 | Sensor: 13 | Type: Isolated Low Spike | Temp: 40.6128 C [NOTE] Neighbouring Sensors 12 and 14 are normal.
[WARNING] Time: 1745660116632 | Sensor: 13 | Type: Cold Spot Detected | Temp: 40.6128
[WARNING] Time: 1745660116632 | Sensor: 9 | Type: Cold Spot Detected | Temp: 43.0089
[WARNING] Time: 1745660116632 | Sensor: 8 | Type: Cold Spot Detected | Temp: 41.0815
[ALERT] Time: 1745660116633 | Sensor: 10 | Type: Isolated Low Spike | Temp: 40.1613 C [NOTE] Neighbouring Sensors 9 and 11 are normal.
[ALERT] Time: 1745660116523 | Sensor: 7 | Type: Isolated High Spike | Temp: 42.5673 C [NOTE] Neighbouring Sensors 6 and 8 are normal. 
[WARNING] Time: 1745660116633 | Sensor: 10 | Type: Cold Spot Detected | Temp: 40.1613
[ALERT] Time: 1745660116523 | Sensor: 6 | Type: Isolated High Spike | Temp: 42.2983 C [NOTE] Neighbouring Sensors 5 and 7 are normal. 
[ALERT] Time: 1745660116633 | Sensor: 2 | Type: Isolated High Spike | Temp: 44.0755 C [NOTE] Neighbouring Sensors 1 and 3 are normal. 
[WARNING] Time: 1745660116633 | Sensor: 11 | Type: Cold Spot Detected | Temp: 40.594
[ALERT] Time: 1745660116632 | Sensor: 5 | Type: Isolated High Spike | Temp: 42.0251 C [NOTE] Neighbouring Sensors 4 and 6 are normal. 
[WARNING] Time: 1745660116633 | Sensor: 7 | Type: Cold Spot Detected | Temp: 41.4594
[ALERT] Time: 1745660116633 | Sensor: 6 | Type: Isolated High Spike | Temp: 42.484 C [NOTE] Neighbouring Sensors 5 and 7 are normal. 
[ALERT] Time: 1745660116633 | Sensor: 7 | Type: Isolated Low Spike | Temp: 41.4594 C [NOTE] Neighbouring Sensors 6 and 8 are normal.
[ALERT] Time: 1745660116633 | Sensor: 11 | Type: Isolated Low Spike | Temp: 40.594 C [NOTE] Neighbouring Sensors 10 and 12 are normal.
[ALERT] Time: 1745660116633 | Sensor: 7 | Type: Isolated High Spike | Temp: 41.4594 C [NOTE] Neighbouring Sensors 6 and 8 are normal. 
[WARNING] Time: 1745660116633 | Sensor: 3 | Type: Cold Spot Detected | Temp: 40.1543
[ALERT] Time: 1745660116633 | Sensor: 14 | Type: Isolated High Spike | Temp: 43.9983 C [NOTE] Neighbouring Sensors 13 and 15 are normal. 
[ALERT] Time: 1745660116737 | Sensor: 10 | Type: Isolated High Spike | Temp: 44.8647 C [NOTE] Neighbouring Sensors 9 and 11 are normal. 
[WARNING] Time: 1745660116737 | Sensor: 4 | Type: Cold Spot Detected | Temp: 40.5602
[ALERT] Time: 1745660116737 | Sensor: 9 | Type: Isolated Low Spike | Temp: 40.5602 C [NOTE] Neighbouring Sensors 8 and 10 are normal.
[WARNING] Time: 1745660116737 | Sensor: 9 | Type: Cold Spot Detected | Temp: 40.5602
[ALERT] Time: 1745660116737 | Sensor: 11 | Type: Isolated High Spike | Temp: 44.8647 C [NOTE] Neighbouring Sensors 10 and 12 are normal. 
[WARNING] Time: 1745660116737 | Sensor: 3 | Type: Cold Spot Detected | Temp: 40.5602
[WARNING] Time: 1745660116737 | Sensor: 15 | Type: Cold Spot Detected | Temp: 43.8892
[ALERT] Time: 1745660116737 | Sensor: 8 | Type: Isolated High Spike | Temp: 43.9732 C [NOTE] Neighbouring Sensors 7 and 9 are normal. 
[CRITICAL] Time: 1745660116737 | Sensors: 3, 4, 5 | Type: Clustered Low Spike | Avg Temp: 40 C
[WARNING] Time: 1745660116737 | Sensor: 5 | Type: Cold Spot Detected | Temp: 42.7471
[ALERT] Time: 1745660116737 | Sensor: 5 | Type: Isolated High Spike | Temp: 42.7471 C [NOTE] Neighbouring Sensors 4 and 6 are normal. 
[WARNING] Time: 1745660116737 | Sensor: 6 | Type: Cold Spot Detected | Temp: 40.3029
[ALERT] Time: 1745660116737 | Sensor: 14 | Type: Isolated High Spike | Temp: 41.3491 C [NOTE] Neighbouring Sensors 13 and 15 are normal. 
[WARNING] Time: 1745660116842 | Sensor: 10 | Type: Cold Spot Detected | Temp: 40.0844
[ALERT] Time: 1745660116842 | Sensor: 11 | Type: Isolated High Spike | Temp: 43.4585 C [NOTE] Neighbouring Sensors 10 and 12 are normal. 
[ALERT] Time: 1745660116842 | Sensor: 3 | Type: Isolated High Spike | Temp: 41.3692 C [NOTE] Neighbouring Sensors 2 and 4 are normal. 
[WARNING] Time: 1745660116842 | Sensor: 11 | Type: Cold Spot Detected | Temp: 43.4585
[ALERT] Time: 1745660116842 | Sensor: 2 | Type: Isolated High Spike | Temp: 42.8035 C [NOTE] Neighbouring Sensors 1 and 3 are normal. 
[WARNING] Time: 1745660116842 | Sensor: 3 | Type: Cold Spot Detected | Temp: 41.3692
[ALERT] Time: 1745660116842 | Sensor: 7 | Type: Isolated High Spike | Temp: 42.7973 C [NOTE] Neighbouring Sensors 6 and 8 are normal. 
[ALERT] Time: 1745660116842 | Sensor: 6 | Type: Isolated High Spike | Temp: 44.7032 C [NOTE] Neighbouring Sensors 5 and 7 are normal. 
[WARNING] Time: 1745660116842 | Sensor: 9 | Type: Cold Spot Detected | Temp: 41.5662
[ALERT] Time: 1745660116842 | Sensor: 3 | Type: Isolated Low Spike | Temp: 41.3692 C [NOTE] Neighbouring Sensors 2 and 4 are normal.
[WARNING] Time: 1745660116737 | Sensor: 1 | Type: Cold Spot Detected | Temp: 41.8213
[ALERT] Time: 1745660116842 | Sensor: 13 | Type: Isolated High Spike | Temp: 44.8968 C [NOTE] Neighbouring Sensors 12 and 14 are normal. 
[WARNING] Time: 1745660116842 | Sensor: 4 | Type: Cold Spot Detected | Temp: 42.291
[CRITICAL] Time: 1745660116842 | Sensors: 3, 4, 5 | Type: Clustered Low Spike | Avg Temp: 41 C
[WARNING] Time: 1745660116842 | Sensor: 5 | Type: Cold Spot Detected | Temp: 41.0803
[WARNING] Time: 1745660116943 | Sensor: 4 | Type: Cold Spot Detected | Temp: 40.8447
[WARNING] Time: 1745660116842 | Sensor: 12 | Type: Cold Spot Detected | Temp: 41.1603
[ALERT] Time: 1745660116943 | Sensor: 7 | Type: Isolated High Spike | Temp: 44.4421 C [NOTE] Neighbouring Sensors 6 and 8 are normal. 
[ALERT] Time: 1745660116943 | Sensor: 5 | Type: Isolated High Spike | Temp: 42.8329 C [NOTE] Neighbouring Sensors 4 and 6 are normal. 
[ALERT] Time: 1745660116943 | Sensor: 13 | Type: Isolated High Spike | Temp: 42.4766 C [NOTE] Neighbouring Sensors 12 and 14 are normal. 
[ALERT] Time: 1745660116943 | Sensor: 3 | Type: Isolated Low Spike | Temp: 40.3622 C [NOTE] Neighbouring Sensors 2 and 4 are normal.
[WARNING] Time: 1745660116943 | Sensor: 3 | Type: Cold Spot Detected | Temp: 40.3622
[WARNING] Time: 1745660116943 | Sensor: 1 | Type: Cold Spot Detected | Temp: 41.6151
[ALERT] Time: 1745660116842 | Sensor: 10 | Type: Isolated Low Spike | Temp: 40.0844 C [NOTE] Neighbouring Sensors 9 and 11 are normal.
[ALERT] Time: 1745660116943 | Sensor: 11 | Type: Isolated High Spike | Temp: 43.1705 C [NOTE] Neighbouring Sensors 10 and 12 are normal. 
[ALERT] Time: 1745660116943 | Sensor: 6 | Type: Isolated High Spike | Temp: 42.4403 C [NOTE] Neighbouring Sensors 5 and 7 are normal. 
[ALERT] Time: 1745660116943 | Sensor: 12 | Type: Isolated High Spike | Temp: 43.4872 C [NOTE] Neighbouring Sensors 11 and 13 are normal. 
[WARNING] Time: 1745660116943 | Sensor: 15 | Type: Cold Spot Detected | Temp: 41.3818
[ALERT] Time: 1745660116943 | Sensor: 10 | Type: Isolated Low Spike | Temp: 40.1966 C [NOTE] Neighbouring Sensors 9 and 11 are normal.
[WARNING] Time: 1745660116943 | Sensor: 10 | Type: Cold Spot Detected | Temp: 40.1966
[ALERT] Time: 1745660116943 | Sensor: 8 | Type: Isolated High Spike | Temp: 44.9125 C [NOTE] Neighbouring Sensors 7 and 9 are normal. 
[ALERT] Time: 1745660116943 | Sensor: 9 | Type: Isolated High Spike | Temp: 44.7123 C [NOTE] Neighbouring Sensors 8 and 10 are normal. 
[ALERT] Time: 1745660117049 | Sensor: 10 | Type: Isolated Low Spike | Temp: 44.414 C [NOTE] Neighbouring Sensors 9 and 11 are normal.
[ALERT] Time: 1745660117049 | Sensor: 10 | Type: Isolated High Spike | Temp: 44.414 C [NOTE] Neighbouring Sensors 9 and 11 are normal. 
[WARNING] Time: 1745660117049 | Sensor: 10 | Type: Cold Spot Detected | Temp: 44.414
[ALERT] Time: 1745660116943 | Sensor: 11 | Type: Isolated Low Spike | Temp: 43.1705 C [NOTE] Neighbouring Sensors 10 and 12 are normal.
[WARNING] Time: 1745660117049 | Sensor: 15 | Type: Cold Spot Detected | Temp: 40.5628
[WARNING] Time: 1745660116943 | Sensor: 11 | Type: Cold Spot Detected | Temp: 43.1705
[ALERT] Time: 1745660117049 | Sensor: 11 | Type: Isolated High Spike | Temp: 43.4984 C [NOTE] Neighbouring Sensors 10 and 12 are normal. 
[WARNING] Time: 1745660117049 | Sensor: 3 | Type: Cold Spot Detected | Temp: 40.3119
[ALERT] Time: 1745660117049 | Sensor: 7 | Type: Isolated Low Spike | Temp: 41.9355 C [NOTE] Neighbouring Sensors 6 and 8 are normal.
[WARNING] Time: 1745660117049 | Sensor: 7 | Type: Cold Spot Detected | Temp: 41.9355
[ALERT] Time: 1745660117049 | Sensor: 8 | Type: Isolated High Spike | Temp: 44.3881 C [NOTE] Neighbouring Sensors 7 and 9 are normal. 
[WARNING] Time: 1745660117049 | Sensor: 14 | Type: Cold Spot Detected | Temp: 40.4583
[ALERT] Time: 1745660117049 | Sensor: 6 | Type: Isolated High Spike | Temp: 42.2098 C [NOTE] Neighbouring Sensors 5 and 7 are normal. 
[WARNING] Time: 1745660117049 | Sensor: 1 | Type: Cold Spot Detected | Temp: 40.881
[ALERT] Time: 1745660117049 | Sensor: 5 | Type: Isolated High Spike | Temp: 43.5369 C [NOTE] Neighbouring Sensors 4 and 6 are normal. 
[CRITICAL] Time: 1745660117049 | Sensors: 1, 2, 3 | Type: Clustered Low Spike | Avg Temp: 40 C
[ALERT] Time: 1745660117049 | Sensor: 4 | Type: Isolated High Spike | Temp: 43.0754 C [NOTE] Neighbouring Sensors 3 and 5 are normal. 
[WARNING] Time: 1745660117049 | Sensor: 2 | Type: Cold Spot Detected | Temp: 42.9925
[ALERT] Time: 1745660117164 | Sensor: 4 | Type: Isolated High Spike | Temp: 43.4913 C [NOTE] Neighbouring Sensors 3 and 5 are normal. 
[ALERT] Time: 1745660117164 | Sensor: 7 | Type: Isolated High Spike | Temp: 43.1804 C [NOTE] Neighbouring Sensors 6 and 8 are normal. 
[ALERT] Time: 1745660117164 | Sensor: 7 | Type: Isolated Low Spike | Temp: 43.1804 C [NOTE] Neighbouring Sensors 6 and 8 are normal.
[WARNING] Time: 1745660117164 | Sensor: 7 | Type: Cold Spot Detected | Temp: 43.1804
[ALERT] Time: 1745660117164 | Sensor: 13 | Type: Isolated High Spike | Temp: 43.4913 C [NOTE] Neighbouring Sensors 12 and 14 are normal. 
